timestamp,value,serveur_id
2014-02-27 23:25:00,0.132,24ae8d
2014-02-27 23:30:00,0.068,24ae8d
2014-02-27 23:35:00,0.134,24ae8d
2014-02-27 23:40:00,0.134,24ae8d
2014-02-27 23:45:00,0.066,24ae8d
2014-02-27 23:50:00,0.134,24ae8d
2014-02-27 23:55:00,0.138,24ae8d
2014-02-28 00:00:00,0.134,24ae8d
2014-02-28 00:05:00,0.134,24ae8d
2014-02-28 00:10:00,0.066,24ae8d
2014-02-28 00:15:00,0.132,24ae8d
2014-02-28 00:20:00,0.134,24ae8d
2014-02-28 00:25:00,0.134,24ae8d
2014-02-28 00:30:00,0.066,24ae8d
2014-02-28 00:35:00,0.134,24ae8d
2014-02-28 00:40:00,0.132,24ae8d
2014-02-28 00:45:00,0.066,24ae8d
2014-02-28 00:50:00,0.132,24ae8d
2014-02-28 00:55:00,0.132,24ae8d
2014-02-28 01:00:00,0.132,24ae8d
2014-02-28 01:05:00,0.134,24ae8d
2014-02-28 01:10:00,0.066,24ae8d
2014-02-28 01:15:00,0.134,24ae8d
2014-02-28 01:20:00,0.134,24ae8d
2014-02-28 01:25:00,0.2,24ae8d
2014-02-28 01:30:00,0.066,24ae8d
2014-02-28 01:35:00,0.134,24ae8d
2014-02-28 01:40:00,0.134,24ae8d
2014-02-28 01:45:00,0.134,24ae8d
2014-02-28 01:50:00,0.068,24ae8d
2014-02-28 01:55:00,0.134,24ae8d
2014-02-28 02:00:00,0.132,24ae8d
2014-02-28 02:05:00,0.132,24ae8d
2014-02-28 02:10:00,0.068,24ae8d
2014-02-28 02:15:00,0.134,24ae8d
2014-02-28 02:20:00,0.066,24ae8d
2014-02-28 02:25:00,0.134,24ae8d
2014-02-28 02:30:00,0.134,24ae8d
2014-02-28 02:35:00,0.134,24ae8d
2014-02-28 02:40:00,0.068,24ae8d
2014-02-28 02:45:00,0.134,24ae8d
2014-02-28 02:50:00,0.134,24ae8d
2014-02-28 02:55:00,0.134,24ae8d
2014-02-28 03:00:00,0.134,24ae8d
2014-02-28 03:05:00,0.132,24ae8d
2014-02-28 03:10:00,0.066,24ae8d
2014-02-28 03:15:00,0.134,24ae8d
2014-02-28 03:20:00,1.6,24ae8d
2014-02-28 03:25:00,0.132,24ae8d
2014-02-28 03:30:00,0.068,24ae8d
2014-02-28 03:35:00,0.132,24ae8d
2014-02-28 03:40:00,0.132,24ae8d
2014-02-28 03:45:00,0.132,24ae8d
2014-02-28 03:50:00,0.134,24ae8d
2014-02-28 03:55:00,0.134,24ae8d
2014-02-28 04:00:00,0.134,24ae8d
2014-02-28 04:05:00,0.066,24ae8d
2014-02-28 04:10:00,0.132,24ae8d
2014-02-28 04:15:00,0.134,24ae8d
2014-02-28 04:20:00,0.066,24ae8d
2014-02-28 04:25:00,0.134,24ae8d
2014-02-28 04:30:00,0.066,24ae8d
2014-02-28 04:35:00,0.134,24ae8d
2014-02-28 04:40:00,0.134,24ae8d
2014-02-28 04:45:00,0.132,24ae8d
2014-02-28 04:50:00,0.066,24ae8d
2014-02-28 04:55:00,0.134,24ae8d
2014-02-28 05:00:00,0.132,24ae8d
2014-02-28 05:05:00,0.134,24ae8d
2014-02-28 05:10:00,0.066,24ae8d
2014-02-28 05:15:00,0.134,24ae8d
2014-02-28 05:20:00,0.134,24ae8d
2014-02-28 05:25:00,0.134,24ae8d
2014-02-28 05:30:00,0.066,24ae8d
2014-02-28 05:35:00,0.134,24ae8d
2014-02-28 05:40:00,0.132,24ae8d
2014-02-28 05:45:00,0.066,24ae8d
2014-02-28 05:50:00,0.132,24ae8d
2014-02-28 05:55:00,0.132,24ae8d
2014-02-28 06:00:00,0.132,24ae8d
2014-02-28 06:05:00,0.132,24ae8d
2014-02-28 06:10:00,0.134,24ae8d
2014-02-28 06:15:00,0.066,24ae8d
2014-02-28 06:20:00,0.134,24ae8d
2014-02-28 06:25:00,0.134,24ae8d
2014-02-28 06:30:00,0.134,24ae8d
2014-02-28 06:35:00,0.134,24ae8d
2014-02-28 06:40:00,0.066,24ae8d
2014-02-28 06:45:00,0.134,24ae8d
2014-02-28 06:50:00,0.134,24ae8d
2014-02-28 06:55:00,0.134,24ae8d
2014-02-28 07:00:00,0.134,24ae8d
2014-02-28 07:05:00,0.066,24ae8d
2014-02-28 07:10:00,0.134,24ae8d
2014-02-28 07:15:00,0.134,24ae8d
2014-02-28 07:20:00,0.132,24ae8d
2014-02-28 07:25:00,0.066,24ae8d
2014-02-28 07:30:00,0.134,24ae8d
2014-02-28 07:35:00,0.136,24ae8d
2014-02-28 07:40:00,0.066,24ae8d
2014-02-28 07:45:00,0.134,24ae8d
2014-02-28 07:50:00,0.134,24ae8d
2014-02-28 07:55:00,0.134,24ae8d
2014-02-28 08:00:00,0.066,24ae8d
2014-02-28 08:05:00,0.132,24ae8d
2014-02-28 08:10:00,0.134,24ae8d
2014-02-28 08:15:00,0.066,24ae8d
2014-02-28 08:20:00,0.136,24ae8d
2014-02-28 08:25:00,0.134,24ae8d
2014-02-28 08:30:00,0.132,24ae8d
2014-02-28 08:35:00,0.134,24ae8d
2014-02-28 08:40:00,0.068,24ae8d
2014-02-28 08:45:00,0.132,24ae8d
2014-02-28 08:50:00,0.134,24ae8d
2014-02-28 08:55:00,0.134,24ae8d
2014-02-28 09:00:00,0.136,24ae8d
2014-02-28 09:05:00,0.134,24ae8d
2014-02-28 09:10:00,0.132,24ae8d
2014-02-28 09:15:00,0.2,24ae8d
2014-02-28 09:20:00,0.132,24ae8d
2014-02-28 09:25:00,0.132,24ae8d
2014-02-28 09:30:00,0.134,24ae8d
2014-02-28 09:35:00,0.134,24ae8d
2014-02-28 09:40:00,0.066,24ae8d
2014-02-28 09:45:00,0.134,24ae8d
2014-02-28 09:50:00,0.134,24ae8d
2014-02-28 09:55:00,0.2019999999999999,24ae8d
2014-02-28 10:00:00,0.066,24ae8d
2014-02-28 10:05:00,0.136,24ae8d
2014-02-28 10:10:00,0.134,24ae8d
2014-02-28 10:15:00,0.068,24ae8d
2014-02-28 10:20:00,0.136,24ae8d
2014-02-28 10:25:00,0.132,24ae8d
2014-02-28 10:30:00,0.134,24ae8d
2014-02-28 10:35:00,0.066,24ae8d
2014-02-28 10:40:00,0.134,24ae8d
2014-02-28 10:45:00,0.134,24ae8d
2014-02-28 10:50:00,0.134,24ae8d
2014-02-28 10:55:00,0.136,24ae8d
2014-02-28 11:00:00,0.134,24ae8d
2014-02-28 11:05:00,0.132,24ae8d
2014-02-28 11:10:00,0.132,24ae8d
2014-02-28 11:15:00,0.134,24ae8d
2014-02-28 11:20:00,0.134,24ae8d
2014-02-28 11:25:00,0.136,24ae8d
2014-02-28 11:30:00,0.066,24ae8d
2014-02-28 11:35:00,0.2019999999999999,24ae8d
2014-02-28 11:40:00,0.068,24ae8d
2014-02-28 11:45:00,0.132,24ae8d
2014-02-28 11:50:00,0.134,24ae8d
2014-02-28 11:55:00,0.134,24ae8d
2014-02-28 12:00:00,0.134,24ae8d
2014-02-28 12:05:00,0.066,24ae8d
2014-02-28 12:10:00,0.134,24ae8d
2014-02-28 12:15:00,0.134,24ae8d
2014-02-28 12:20:00,0.066,24ae8d
2014-02-28 12:25:00,0.134,24ae8d
2014-02-28 12:30:00,0.134,24ae8d
2014-02-28 12:35:00,0.132,24ae8d
2014-02-28 12:40:00,0.068,24ae8d
2014-02-28 12:45:00,0.134,24ae8d
2014-02-28 12:50:00,0.132,24ae8d
2014-02-28 12:55:00,0.134,24ae8d
2014-02-28 13:00:00,0.134,24ae8d
2014-02-28 13:05:00,0.132,24ae8d
2014-02-28 13:10:00,0.066,24ae8d
2014-02-28 13:15:00,0.134,24ae8d
2014-02-28 13:20:00,0.136,24ae8d
2014-02-28 13:25:00,0.066,24ae8d
2014-02-28 13:30:00,0.134,24ae8d
2014-02-28 13:35:00,0.134,24ae8d
2014-02-28 13:40:00,0.132,24ae8d
2014-02-28 13:45:00,0.132,24ae8d
2014-02-28 13:50:00,0.134,24ae8d
2014-02-28 13:55:00,0.134,24ae8d
2014-02-28 14:00:00,0.132,24ae8d
2014-02-28 14:05:00,0.132,24ae8d
2014-02-28 14:10:00,0.134,24ae8d
2014-02-28 14:15:00,0.134,24ae8d
2014-02-28 14:20:00,0.134,24ae8d
2014-02-28 14:25:00,0.134,24ae8d
2014-02-14 14:30:00,1.732,53ea38
2014-02-14 14:35:00,1.732,53ea38
2014-02-14 14:40:00,1.96,53ea38
2014-02-14 14:45:00,1.732,53ea38
2014-02-14 14:50:00,1.706,53ea38
2014-02-14 14:55:00,1.734,53ea38
2014-02-14 15:00:00,1.766,53ea38
2014-02-14 15:05:00,1.766,53ea38
2014-02-14 15:10:00,2.026,53ea38
2014-02-14 15:15:00,1.7619999999999998,53ea38
2014-02-14 15:20:00,1.704,53ea38
2014-02-14 15:25:00,1.834,53ea38
2014-02-14 15:30:00,1.832,53ea38
2014-02-14 15:35:00,1.826,53ea38
2014-02-14 15:40:00,1.908,53ea38
2014-02-14 15:45:00,1.798,53ea38
2014-02-14 15:50:00,1.732,53ea38
2014-02-14 15:55:00,1.802,53ea38
2014-02-14 16:00:00,1.764,53ea38
2014-02-14 16:05:00,1.86,53ea38
2014-02-14 16:10:00,1.998,53ea38
2014-02-14 16:15:00,1.7719999999999998,53ea38
2014-02-14 16:20:00,1.734,53ea38
2014-02-14 16:25:00,1.766,53ea38
2014-02-14 16:30:00,1.76,53ea38
2014-02-14 16:35:00,1.7380000000000002,53ea38
2014-02-14 16:40:00,1.93,53ea38
2014-02-14 16:45:00,1.8,53ea38
2014-02-14 16:50:00,1.732,53ea38
2014-02-14 16:55:00,1.766,53ea38
2014-02-14 17:00:00,1.798,53ea38
2014-02-14 17:05:00,1.8,53ea38
2014-02-14 17:10:00,1.99,53ea38
2014-02-14 17:15:00,1.7380000000000002,53ea38
2014-02-14 17:20:00,1.76,53ea38
2014-02-14 17:25:00,1.7719999999999998,53ea38
2014-02-14 17:30:00,1.764,53ea38
2014-02-14 17:35:00,1.732,53ea38
2014-02-14 17:40:00,2.0,53ea38
2014-02-14 17:45:00,1.7,53ea38
2014-02-14 17:50:00,1.798,53ea38
2014-02-14 17:55:00,1.732,53ea38
2014-02-14 18:00:00,1.764,53ea38
2014-02-14 18:05:00,1.7619999999999998,53ea38
2014-02-14 18:10:00,1.97,53ea38
2014-02-14 18:15:00,1.7280000000000002,53ea38
2014-02-14 18:20:00,1.806,53ea38
2014-02-14 18:25:00,1.8,53ea38
2014-02-14 18:30:00,1.86,53ea38
2014-02-14 18:35:00,1.7380000000000002,53ea38
2014-02-14 18:40:00,1.992,53ea38
2014-02-14 18:45:00,1.702,53ea38
2014-02-14 18:50:00,1.766,53ea38
2014-02-14 18:55:00,1.76,53ea38
2014-02-14 19:00:00,1.832,53ea38
2014-02-14 19:05:00,1.774,53ea38
2014-02-14 19:10:00,1.998,53ea38
2014-02-14 19:15:00,1.7919999999999998,53ea38
2014-02-14 19:20:00,1.798,53ea38
2014-02-14 19:25:00,1.838,53ea38
2014-02-14 19:30:00,1.798,53ea38
2014-02-14 19:35:00,1.764,53ea38
2014-02-14 19:40:00,2.032,53ea38
2014-02-14 19:45:00,1.83,53ea38
2014-02-14 19:50:00,1.766,53ea38
2014-02-14 19:55:00,1.954,53ea38
2014-02-14 20:00:00,1.702,53ea38
2014-02-14 20:05:00,1.866,53ea38
2014-02-14 20:10:00,1.966,53ea38
2014-02-14 20:15:00,1.83,53ea38
2014-02-14 20:20:00,1.76,53ea38
2014-02-14 20:25:00,1.836,53ea38
2014-02-14 20:30:00,1.766,53ea38
2014-02-14 20:35:00,1.826,53ea38
2014-02-14 20:40:00,1.904,53ea38
2014-02-14 20:45:00,1.83,53ea38
2014-02-14 20:50:00,1.732,53ea38
2014-02-14 20:55:00,1.826,53ea38
2014-02-14 21:00:00,1.704,53ea38
2014-02-14 21:05:00,1.766,53ea38
2014-02-14 21:10:00,1.958,53ea38
2014-02-14 21:15:00,1.764,53ea38
2014-02-14 21:20:00,1.768,53ea38
2014-02-14 21:25:00,1.7719999999999998,53ea38
2014-02-14 21:30:00,1.788,53ea38
2014-02-14 21:35:00,1.67,53ea38
2014-02-14 21:40:00,1.866,53ea38
2014-02-14 21:45:00,1.732,53ea38
2014-02-14 21:50:00,1.726,53ea38
2014-02-14 21:55:00,1.706,53ea38
2014-02-14 22:00:00,1.834,53ea38
2014-02-14 22:05:00,1.734,53ea38
2014-02-14 22:10:00,1.968,53ea38
2014-02-14 22:15:00,1.966,53ea38
2014-02-14 22:20:00,2.0580000000000003,53ea38
2014-02-14 22:25:00,1.838,53ea38
2014-02-14 22:30:00,1.966,53ea38
2014-02-14 22:35:00,1.932,53ea38
2014-02-14 22:40:00,2.162,53ea38
2014-02-14 22:45:00,1.926,53ea38
2014-02-14 22:50:00,1.968,53ea38
2014-02-14 22:55:00,1.932,53ea38
2014-02-14 23:00:00,2.006,53ea38
2014-02-14 23:05:00,1.992,53ea38
2014-02-14 23:10:00,2.0340000000000003,53ea38
2014-02-14 23:15:00,1.704,53ea38
2014-02-14 23:20:00,1.834,53ea38
2014-02-14 23:25:00,1.732,53ea38
2014-02-14 23:30:00,1.824,53ea38
2014-02-14 23:35:00,1.704,53ea38
2014-02-14 23:40:00,1.966,53ea38
2014-02-14 23:45:00,1.766,53ea38
2014-02-14 23:50:00,1.8,53ea38
2014-02-14 23:55:00,1.764,53ea38
2014-02-15 00:00:00,1.858,53ea38
2014-02-15 00:05:00,1.84,53ea38
2014-02-15 00:10:00,2.0,53ea38
2014-02-15 00:15:00,1.8,53ea38
2014-02-15 00:20:00,1.76,53ea38
2014-02-15 00:25:00,1.806,53ea38
2014-02-15 00:30:00,1.766,53ea38
2014-02-15 00:35:00,1.8,53ea38
2014-02-15 00:40:00,1.966,53ea38
2014-02-15 00:45:00,1.796,53ea38
2014-02-15 00:50:00,1.798,53ea38
2014-02-15 00:55:00,1.794,53ea38
2014-02-15 01:00:00,1.84,53ea38
2014-02-15 01:05:00,1.766,53ea38
2014-02-15 01:10:00,1.962,53ea38
2014-02-15 01:15:00,1.766,53ea38
2014-02-15 01:20:00,1.756,53ea38
2014-02-15 01:25:00,1.7380000000000002,53ea38
2014-02-15 01:30:00,1.7280000000000002,53ea38
2014-02-15 01:35:00,1.832,53ea38
2014-02-15 01:40:00,2.0,53ea38
2014-02-15 01:45:00,1.7,53ea38
2014-02-15 01:50:00,1.774,53ea38
2014-02-15 01:55:00,1.8,53ea38
2014-02-15 02:00:00,1.732,53ea38
2014-02-15 02:05:00,1.8,53ea38
2014-02-15 02:10:00,2.06,53ea38
2014-02-15 02:15:00,1.798,53ea38
2014-02-15 02:20:00,1.764,53ea38
2014-02-15 02:25:00,1.67,53ea38
2014-02-15 02:30:00,1.86,53ea38
2014-02-15 02:35:00,1.83,53ea38
2014-02-15 02:40:00,1.942,53ea38
2014-02-15 02:45:00,1.766,53ea38
2014-02-15 02:50:00,1.766,53ea38
2014-02-15 02:55:00,1.76,53ea38
2014-02-15 03:00:00,1.838,53ea38
2014-02-15 03:05:00,1.86,53ea38
2014-02-15 03:10:00,1.904,53ea38
2014-02-15 03:15:00,1.7619999999999998,53ea38
2014-02-15 03:20:00,1.86,53ea38
2014-02-15 03:25:00,1.7380000000000002,53ea38
2014-02-15 03:30:00,2.466,53ea38
2014-02-15 03:35:00,1.8,53ea38
2014-02-15 03:40:00,1.966,53ea38
2014-02-15 03:45:00,1.734,53ea38
2014-02-15 03:50:00,1.798,53ea38
2014-02-15 03:55:00,1.76,53ea38
2014-02-15 04:00:00,1.77,53ea38
2014-02-15 04:05:00,1.826,53ea38
2014-02-15 04:10:00,1.94,53ea38
2014-02-15 04:15:00,1.766,53ea38
2014-02-15 04:20:00,1.8,53ea38
2014-02-15 04:25:00,1.794,53ea38
2014-02-15 04:30:00,1.798,53ea38
2014-02-15 04:35:00,1.7719999999999998,53ea38
2014-02-15 04:40:00,2.032,53ea38
2014-02-15 04:45:00,1.798,53ea38
2014-02-15 04:50:00,1.832,53ea38
2014-02-15 04:55:00,1.796,53ea38
2014-02-15 05:00:00,1.798,53ea38
2014-02-15 05:05:00,1.7919999999999998,53ea38
2014-02-15 05:10:00,2.102,53ea38
2014-02-15 05:15:00,1.7380000000000002,53ea38
2014-02-15 05:20:00,1.768,53ea38
2014-02-15 05:25:00,1.888,53ea38
2014-02-15 05:30:00,1.702,53ea38
2014-02-15 05:35:00,1.958,53ea38
2014-02-15 05:40:00,1.866,53ea38
2014-02-15 05:45:00,1.734,53ea38
2014-02-15 05:50:00,1.766,53ea38
2014-02-15 05:55:00,1.824,53ea38
2014-02-15 06:00:00,1.7380000000000002,53ea38
2014-02-15 06:05:00,1.7919999999999998,53ea38
2014-02-15 06:10:00,2.036,53ea38
2014-02-15 06:15:00,1.73,53ea38
2014-02-15 06:20:00,1.7380000000000002,53ea38
2014-02-15 06:25:00,1.794,53ea38
2014-02-15 06:30:00,1.7380000000000002,53ea38
2014-02-15 06:35:00,1.796,53ea38
2014-02-15 06:40:00,1.926,53ea38
2014-02-15 06:45:00,1.866,53ea38
2014-02-15 06:50:00,1.732,53ea38
2014-02-15 06:55:00,1.8,53ea38
2014-02-15 07:00:00,1.7719999999999998,53ea38
2014-02-15 07:05:00,1.89,53ea38
2014-02-15 07:10:00,1.9,53ea38
2014-02-15 07:15:00,1.8,53ea38
2014-02-15 07:20:00,1.768,53ea38
2014-02-15 07:25:00,1.858,53ea38
2014-02-15 07:30:00,1.7380000000000002,53ea38
2014-02-15 07:35:00,1.8,53ea38
2014-02-15 07:40:00,1.962,53ea38
2014-02-15 07:45:00,1.824,53ea38
2014-02-15 07:50:00,1.7719999999999998,53ea38
2014-02-15 07:55:00,1.766,53ea38
2014-02-15 08:00:00,1.832,53ea38
2014-02-15 08:05:00,1.822,53ea38
2014-02-15 08:10:00,1.938,53ea38
2014-02-15 08:15:00,1.7919999999999998,53ea38
2014-02-15 08:20:00,1.83,53ea38
2014-02-15 08:25:00,1.704,53ea38
2014-02-15 08:30:00,1.8,53ea38
2014-02-15 08:35:00,1.76,53ea38
2014-02-15 08:40:00,2.008,53ea38
2014-02-15 08:45:00,1.76,53ea38
2014-02-15 08:50:00,1.802,53ea38
2014-02-15 08:55:00,1.756,53ea38
2014-02-15 09:00:00,1.838,53ea38
2014-02-15 09:05:00,1.768,53ea38
2014-02-15 09:10:00,2.026,53ea38
2014-02-15 09:15:00,1.798,53ea38
2014-02-15 09:20:00,1.764,53ea38
2014-02-15 09:25:00,1.774,53ea38
2014-02-15 09:30:00,1.858,53ea38
2014-02-15 09:35:00,1.73,53ea38
2014-02-15 09:40:00,1.872,53ea38
2014-02-15 09:45:00,1.758,53ea38
2014-02-15 09:50:00,1.828,53ea38
2014-02-15 09:55:00,2.0980000000000003,53ea38
2014-02-15 10:00:00,1.706,53ea38
2014-02-15 10:05:00,1.858,53ea38
2014-02-15 10:10:00,1.874,53ea38
2014-02-15 10:15:00,1.764,53ea38
2014-02-15 10:20:00,1.76,53ea38
2014-02-15 10:25:00,1.706,53ea38
2014-02-15 10:30:00,1.766,53ea38
2014-02-15 10:35:00,1.7919999999999998,53ea38
2014-02-15 10:40:00,1.876,53ea38
2014-02-15 10:45:00,1.7919999999999998,53ea38
2014-02-15 10:50:00,1.706,53ea38
2014-02-15 10:55:00,1.86,53ea38
2014-02-15 11:00:00,1.732,53ea38
2014-02-15 11:05:00,1.764,53ea38
2014-02-15 11:10:00,1.976,53ea38
2014-02-15 11:15:00,1.892,53ea38
2014-02-15 11:20:00,1.636,53ea38
2014-02-15 11:25:00,1.794,53ea38
2014-02-15 11:30:00,1.736,53ea38
2014-02-15 11:35:00,1.76,53ea38
2014-02-15 11:40:00,1.934,53ea38
2014-02-15 11:45:00,1.83,53ea38
2014-02-15 11:50:00,1.726,53ea38
2014-02-15 11:55:00,1.7719999999999998,53ea38
2014-02-15 12:00:00,1.866,53ea38
2014-02-15 12:05:00,1.766,53ea38
2014-02-15 12:10:00,1.996,53ea38
2014-02-15 12:15:00,1.8,53ea38
2014-02-15 12:20:00,1.856,53ea38
2014-02-15 12:25:00,1.704,53ea38
2014-02-15 12:30:00,1.798,53ea38
2014-02-15 12:35:00,1.764,53ea38
2014-02-15 12:40:00,2.092,53ea38
2014-02-15 12:45:00,1.6980000000000002,53ea38
2014-02-15 12:50:00,1.806,53ea38
2014-02-15 12:55:00,1.768,53ea38
2014-02-15 13:00:00,1.866,53ea38
2014-02-15 13:05:00,1.798,53ea38
2014-02-15 13:10:00,2.06,53ea38
2014-02-15 13:15:00,1.77,53ea38
2014-02-15 13:20:00,1.828,53ea38
2014-02-15 13:25:00,1.7719999999999998,53ea38
2014-02-15 13:30:00,1.8,53ea38
2014-02-15 13:35:00,1.794,53ea38
2014-02-15 13:40:00,1.976,53ea38
2014-02-15 13:45:00,1.826,53ea38
2014-02-15 13:50:00,1.736,53ea38
2014-02-15 13:55:00,1.7919999999999998,53ea38
2014-02-15 14:00:00,1.836,53ea38
2014-02-15 14:05:00,1.764,53ea38
2014-02-15 14:10:00,1.994,53ea38
2014-02-15 14:15:00,1.84,53ea38
2014-02-15 14:20:00,1.834,53ea38
2014-02-15 14:25:00,1.798,53ea38
2014-02-15 14:30:00,1.826,53ea38
2014-02-15 14:35:00,1.7719999999999998,53ea38
2014-02-15 14:40:00,1.89,53ea38
2014-02-15 14:45:00,1.8,53ea38
2014-02-15 14:50:00,1.732,53ea38
2014-02-15 14:55:00,1.7619999999999998,53ea38
2014-02-15 15:00:00,1.798,53ea38
2014-02-15 15:05:00,1.766,53ea38
2014-02-15 15:10:00,1.976,53ea38
2014-02-15 15:15:00,1.83,53ea38
2014-02-15 15:20:00,1.734,53ea38
2014-02-15 15:25:00,1.798,53ea38
2014-02-15 15:30:00,1.764,53ea38
2014-02-15 15:35:00,1.83,53ea38
2014-02-15 15:40:00,1.93,53ea38
2014-02-15 15:45:00,1.86,53ea38
2014-02-15 15:50:00,1.704,53ea38
2014-02-15 15:55:00,1.798,53ea38
2014-02-15 16:00:00,1.832,53ea38
2014-02-15 16:05:00,1.798,53ea38
2014-02-15 16:10:00,1.93,53ea38
2014-02-15 16:15:00,1.766,53ea38
2014-02-15 16:20:00,1.726,53ea38
2014-02-15 16:25:00,1.828,53ea38
2014-02-15 16:30:00,1.7380000000000002,53ea38
2014-02-15 16:35:00,1.732,53ea38
2014-02-15 16:40:00,1.968,53ea38
2014-02-15 16:45:00,1.734,53ea38
2014-02-15 16:50:00,1.8,53ea38
2014-02-15 16:55:00,1.79,53ea38
2014-02-15 17:00:00,1.7380000000000002,53ea38
2014-02-15 17:05:00,1.86,53ea38
2014-02-15 17:10:00,1.974,53ea38
2014-02-15 17:15:00,1.73,53ea38
2014-02-15 17:20:00,1.802,53ea38
2014-02-15 17:25:00,1.76,53ea38
2014-02-15 17:30:00,1.8,53ea38
2014-02-15 17:35:00,1.774,53ea38
2014-02-15 17:40:00,2.02,53ea38
2014-02-15 17:45:00,1.736,53ea38
2014-02-15 17:50:00,1.858,53ea38
2014-02-15 17:55:00,1.736,53ea38
2014-02-15 18:00:00,1.8,53ea38
2014-02-15 18:05:00,1.766,53ea38
2014-02-15 18:10:00,1.998,53ea38
2014-02-15 18:15:00,1.794,53ea38
2014-02-15 18:20:00,1.774,53ea38
2014-02-15 18:25:00,1.8,53ea38
2014-02-15 18:30:00,1.832,53ea38
2014-02-15 18:35:00,1.732,53ea38
2014-02-15 18:40:00,2.0340000000000003,53ea38
2014-02-15 18:45:00,1.732,53ea38
2014-02-15 18:50:00,1.8,53ea38
2014-02-15 18:55:00,1.766,53ea38
2014-02-15 19:00:00,1.7619999999999998,53ea38
2014-02-15 19:05:00,1.7719999999999998,53ea38
2014-02-15 19:10:00,1.96,53ea38
2014-02-15 19:15:00,1.804,53ea38
2014-02-15 19:20:00,1.89,53ea38
2014-02-15 19:25:00,1.67,53ea38
2014-02-15 19:30:00,1.76,53ea38
2014-02-15 19:35:00,1.774,53ea38
2014-02-15 19:40:00,1.966,53ea38
2014-02-15 19:45:00,1.8,53ea38
2014-02-15 19:50:00,1.7,53ea38
2014-02-15 19:55:00,1.766,53ea38
2014-02-15 20:00:00,1.7919999999999998,53ea38
2014-02-15 20:05:00,1.9,53ea38
2014-02-15 20:10:00,1.908,53ea38
2014-02-15 20:15:00,1.79,53ea38
2014-02-15 20:20:00,1.734,53ea38
2014-02-15 20:25:00,1.798,53ea38
2014-02-15 20:30:00,1.732,53ea38
2014-02-15 20:35:00,1.704,53ea38
2014-02-15 20:40:00,1.966,53ea38
2014-02-15 20:45:00,1.824,53ea38
2014-02-15 20:50:00,1.666,53ea38
2014-02-15 20:55:00,1.7719999999999998,53ea38
2014-02-15 21:00:00,1.764,53ea38
2014-02-15 21:05:00,1.798,53ea38
2014-02-15 21:10:00,1.864,53ea38
2014-02-15 21:15:00,1.764,53ea38
2014-02-15 21:20:00,1.766,53ea38
2014-02-15 21:25:00,1.732,53ea38
2014-02-15 21:30:00,1.766,53ea38
2014-02-15 21:35:00,1.892,53ea38
2014-02-15 21:40:00,1.9,53ea38
2014-02-15 21:45:00,1.736,53ea38
2014-02-15 21:50:00,1.796,53ea38
2014-02-15 21:55:00,1.758,53ea38
2014-02-15 22:00:00,1.83,53ea38
2014-02-15 22:05:00,1.77,53ea38
2014-02-15 22:10:00,1.932,53ea38
2014-02-15 22:15:00,1.732,53ea38
2014-02-15 22:20:00,1.834,53ea38
2014-02-15 22:25:00,1.6980000000000002,53ea38
2014-02-15 22:30:00,1.798,53ea38
2014-02-15 22:35:00,1.724,53ea38
2014-02-15 22:40:00,1.938,53ea38
2014-02-15 22:45:00,1.73,53ea38
2014-02-15 22:50:00,1.8,53ea38
2014-02-15 22:55:00,1.732,53ea38
2014-02-15 23:00:00,1.8,53ea38
2014-02-15 23:05:00,1.768,53ea38
2014-02-15 23:10:00,2.03,53ea38
2014-02-15 23:15:00,1.834,53ea38
2014-02-15 23:20:00,1.794,53ea38
2014-02-15 23:25:00,1.74,53ea38
2014-02-15 23:30:00,1.768,53ea38
2014-02-15 23:35:00,1.732,53ea38
2014-02-15 23:40:00,1.958,53ea38
2014-02-15 23:45:00,1.7380000000000002,53ea38
2014-02-15 23:50:00,1.7,53ea38
2014-02-15 23:55:00,1.86,53ea38
2014-02-16 00:00:00,1.67,53ea38
2014-02-16 00:05:00,1.7919999999999998,53ea38
2014-02-16 00:10:00,2.002,53ea38
2014-02-16 00:15:00,1.83,53ea38
2014-02-16 00:20:00,1.798,53ea38
2014-02-16 00:25:00,1.736,53ea38
2014-02-16 00:30:00,1.696,53ea38
2014-02-16 00:35:00,1.8,53ea38
2014-02-16 00:40:00,1.932,53ea38
2014-02-16 00:45:00,1.8,53ea38
2014-02-16 00:50:00,1.766,53ea38
2014-02-16 00:55:00,1.832,53ea38
2014-02-16 01:00:00,1.766,53ea38
2014-02-16 01:05:00,1.864,53ea38
2014-02-16 01:10:00,2.0,53ea38
2014-02-16 01:15:00,1.834,53ea38
2014-02-16 01:20:00,1.798,53ea38
2014-02-16 01:25:00,1.834,53ea38
2014-02-16 01:30:00,1.766,53ea38
2014-02-16 01:35:00,1.892,53ea38
2014-02-16 01:40:00,1.874,53ea38
2014-02-16 01:45:00,1.768,53ea38
2014-02-16 01:50:00,1.794,53ea38
2014-02-16 01:55:00,1.7719999999999998,53ea38
2014-02-16 02:00:00,1.832,53ea38
2014-02-16 02:05:00,1.7919999999999998,53ea38
2014-02-16 02:10:00,2.11,53ea38
2014-02-16 02:15:00,1.8,53ea38
2014-02-16 02:20:00,1.798,53ea38
2014-02-16 02:25:00,1.766,53ea38
2014-02-16 02:30:00,1.766,53ea38
2014-02-16 02:35:00,1.7919999999999998,53ea38
